adjective,comment_id,comment_score,item,parent_item,post_id
,ei8cxpc,2.0,blazers,jackets,azhg0n
,ei8jmlh,2.0,blazers,jackets,azhg0n
cute,ei8vcmd,1.0,blazers,jackets,azhg0n
,ck1sk06,3.0,blazers,jackets,2eoy3f
,ck1sk06,3.0,blazers,jackets,2eoy3f
,cgdagj6,3.0,blazers,jackets,21h9wt
,cgddbsz,2.0,blazers,jackets,21h9wt
,cgddbsz,2.0,blazers,jackets,21h9wt
good,cgddbsz,2.0,blazers,jackets,21h9wt
,cgddbsz,2.0,blazers,jackets,21h9wt
,cgdbdym,1.0,blazers,jackets,21h9wt
,cgdbdym,1.0,blazers,jackets,21h9wt
,duyxp9a,4.0,blazers,jackets,80w5kv
,ceqb72r,6.0,blazers,jackets,1v9ync
,ceqb72r,6.0,blazers,jackets,1v9ync
different,ceqb72r,6.0,blazers,jackets,1v9ync
,ceqb72r,6.0,blazers,jackets,1v9ync
casual,e0lk4zv,67.0,blazers,jackets,8qrt07
,e0ljm3n,23.0,blazers,jackets,8qrt07
wear,e0lt6ws,8.0,blazers,jackets,8qrt07
,e0lt6ws,8.0,blazers,jackets,8qrt07
same,e0lt6ws,8.0,blazers,jackets,8qrt07
,e0lt6ws,8.0,blazers,jackets,8qrt07
,e0lxi6h,5.0,blazers,jackets,8qrt07
,e0lxi6h,5.0,blazers,jackets,8qrt07
,e0mby8r,5.0,blazers,jackets,8qrt07
,e0mby8r,5.0,blazers,jackets,8qrt07
,e0mby8r,5.0,blazers,jackets,8qrt07
,e0mby8r,5.0,blazers,jackets,8qrt07
boyfriend,e0lkp5y,8.0,blazers,jackets,8qrt07
,e0lkp5y,8.0,blazers,jackets,8qrt07
,e0lzqra,3.0,blazers,jackets,8qrt07
,e0lyjys,2.0,blazers,jackets,8qrt07
,e0mx67a,2.0,blazers,jackets,8qrt07
,e0mx67a,2.0,blazers,jackets,8qrt07
black,e0nzn83,2.0,blazers,jackets,8qrt07
,e0nzn83,2.0,blazers,jackets,8qrt07
,e0mpkfq,1.0,blazers,jackets,8qrt07
,chm5t47,11.0,blazers,jackets,25zdgp
knit,d4gv7rh,2.0,blazers,jackets,4ow7ne
,d4j2ber,2.0,blazers,jackets,4ow7ne
,d4gjmni,2.0,blazers,jackets,4ow7ne
black,d4gjmni,2.0,blazers,jackets,4ow7ne
unstructured,d4ghc7i,1.0,blazers,jackets,4ow7ne
black,e24j9yj,213.0,blazers,jackets,8xowpq
,e24i9gj,90.0,blazers,jackets,8xowpq
,e24miwq,32.0,blazers,jackets,8xowpq
,e24ri3d,17.0,blazers,jackets,8xowpq
,e24u27m,13.0,blazers,jackets,8xowpq
,e253cz1,4.0,blazers,jackets,8xowpq
,e2587id,7.0,blazers,jackets,8xowpq
black,e25a31y,-12.0,blazers,jackets,8xowpq
pink,e25a31y,-12.0,blazers,jackets,8xowpq
openfront,d8y9rwb,8.0,blazers,jackets,587gga
black,d8y9rwb,8.0,blazers,jackets,587gga
,d8zy3ia,2.0,blazers,jackets,587gga
great,d8zy3ia,2.0,blazers,jackets,587gga
,d90aj26,2.0,blazers,jackets,587gga
,d8z8w5c,1.0,blazers,jackets,587gga
,csqznob,2.0,blazers,jackets,3byrnj
skirt,csqznob,2.0,blazers,jackets,3byrnj
,di6jtzd,22.0,blazers,jackets,6dwzme
,di6kcg5,18.0,blazers,jackets,6dwzme
,di6msj6,13.0,blazers,jackets,6dwzme
,di6msj6,13.0,blazers,jackets,6dwzme
navy,di6msj6,13.0,blazers,jackets,6dwzme
,di6p1ac,13.0,blazers,jackets,6dwzme
,di6qp1o,11.0,blazers,jackets,6dwzme
,di6p7on,7.0,blazers,jackets,6dwzme
,di7c88t,5.0,blazers,jackets,6dwzme
,di6n823,4.0,blazers,jackets,6dwzme
,di6n823,4.0,blazers,jackets,6dwzme
,di87drk,3.0,blazers,jackets,6dwzme
,di6n9um,3.0,blazers,jackets,6dwzme
,di7590f,3.0,blazers,jackets,6dwzme
,di7590f,3.0,blazers,jackets,6dwzme
,di8hmdv,1.0,blazers,jackets,6dwzme
,di8hmdv,1.0,blazers,jackets,6dwzme
,e6o8st7,124.0,blazers,jackets,9j2kty
,e6ouqxv,9.0,blazers,jackets,9j2kty
gray,e6ozurj,4.0,blazers,jackets,9j2kty
,e6oaiz4,13.0,blazers,jackets,9j2kty
nice,e6oih95,7.0,blazers,jackets,9j2kty
andor,e6o5vsw,6.0,blazers,jackets,9j2kty
,e6p18qu,2.0,blazers,jackets,9j2kty
,e6q0v6x,2.0,blazers,jackets,9j2kty
,e6v3205,2.0,blazers,jackets,9j2kty
,e6oouc6,4.0,blazers,jackets,9j2kty
,ddzs16f,1.0,blazers,jackets,5udc9f
,drug1i3,67.0,blazers,jackets,7mihi2
classic,drude4h,55.0,blazers,jackets,7mihi2
smart,drv77va,26.0,blazers,jackets,7mihi2
black,drudoaq,3.0,blazers,jackets,7mihi2
black,drul07s,3.0,blazers,jackets,7mihi2
black,druybhb,3.0,blazers,jackets,7mihi2
,drvaqzg,3.0,blazers,jackets,7mihi2
colored,druyl9w,2.0,blazers,jackets,7mihi2
,druyn08,2.0,blazers,jackets,7mihi2
black,drurjfz,1.0,blazers,jackets,7mihi2
,drurjfz,1.0,blazers,jackets,7mihi2
,drutpcn,1.0,blazers,jackets,7mihi2
,drva0wj,1.0,blazers,jackets,7mihi2
regent,drva0wj,1.0,blazers,jackets,7mihi2
,drva0wj,1.0,blazers,jackets,7mihi2
,drva0wj,1.0,blazers,jackets,7mihi2
casual,drva0wj,1.0,blazers,jackets,7mihi2
,drvg8uq,1.0,blazers,jackets,7mihi2
,ds0xzqa,1.0,blazers,jackets,7mihi2
,dv9n4e9,20.0,blazers,jackets,82fdga
,dv9n4e9,20.0,blazers,jackets,82fdga
drapey,dv9nyn2,3.0,blazers,jackets,82fdga
,dvau8iv,1.0,blazers,jackets,82fdga
,dvawvx0,1.0,blazers,jackets,82fdga
,dvb4xcz,1.0,blazers,jackets,82fdga
,dvb4xcz,1.0,blazers,jackets,82fdga
,dvc4i8w,1.0,blazers,jackets,82fdga
conservative,ck03fab,11.0,blazers,jackets,2ej9zq
white,ck03fab,11.0,blazers,jackets,2ej9zq
,ck03fab,11.0,blazers,jackets,2ej9zq
grey,ck03fab,11.0,blazers,jackets,2ej9zq
colorful,ck03fab,11.0,blazers,jackets,2ej9zq
colorful,ck03fab,11.0,blazers,jackets,2ej9zq
,ck03prn,6.0,blazers,jackets,2ej9zq
white,ck0cmcf,3.0,blazers,jackets,2ej9zq
blush,ck0cmcf,3.0,blazers,jackets,2ej9zq
white,ck0cmcf,3.0,blazers,jackets,2ej9zq
khaki,ck0cmcf,3.0,blazers,jackets,2ej9zq
,ck0abwm,1.0,blazers,jackets,2ej9zq
,c758592,5.0,blazers,jackets,13mghx
traditional,c757v69,6.0,blazers,jackets,13mghx
,c757yvr,3.0,blazers,jackets,13mghx
,c758llg,1.0,blazers,jackets,13mghx
,c75bctp,1.0,blazers,jackets,13mghx
,chyg94u,30.0,blazers,jackets,278o2j
,chyg94u,30.0,blazers,jackets,278o2j
black,chyofvp,3.0,blazers,jackets,278o2j
,chyjkus,2.0,blazers,jackets,278o2j
,cvv6cov,4.0,blazers,jackets,3o8s9q
,cogjq69,2.0,blazers,jackets,2vcaul
,cukc0no,21.0,blazers,jackets,3iwl1p
,cc8prw1,5.0,blazers,jackets,1mfeev
,cc8pogb,2.0,blazers,jackets,1mfeev
taupe,cc8pogb,2.0,blazers,jackets,1mfeev
,cc9aeqb,1.0,blazers,jackets,1mfeev
,cd1v5ge,5.0,blazers,jackets,1pfslx
,c95tukn,3.0,blazers,jackets,1bd1np
,c96qlvm,1.0,blazers,jackets,1bd1np
,d3unsh3,3.0,blazers,jackets,4m9ice
,c5oi77g,5.0,blazers,jackets,xpkxs
,cdffz5c,3.0,blazers,jackets,1qqi4x
,cdff8bp,2.0,blazers,jackets,1qqi4x
,cdff8bp,2.0,blazers,jackets,1qqi4x
,cdff8bp,2.0,blazers,jackets,1qqi4x
,chg7ic6,2.0,blazers,jackets,25bvaj
,chg7ic6,2.0,blazers,jackets,25bvaj
,e1l1agi,244.0,blazers,jackets,8v5pvy
pink,e1l2pzl,68.0,blazers,jackets,8v5pvy
,d3abecy,6.0,blazers,jackets,4jtfas
,c6nxnts,9.0,blazers,jackets,11n6l0
,c72ood9,1.0,blazers,jackets,137pit
,d1adsgj,5.0,blazers,jackets,4blos5
,cn34lo5,2.0,blazers,jackets,2pzmz1
lightweight,c9diayg,4.0,blazers,jackets,1c6h0x
,e6qlpd4,14.0,blazers,jackets,9jchsi
,e6ql9x2,8.0,blazers,jackets,9jchsi
,e6qj5vt,5.0,blazers,jackets,9jchsi
favorite,e6qv7vr,3.0,blazers,jackets,9jchsi
,dezf69t,21.0,blazers,jackets,5zmquu
dark,dezfs0j,15.0,blazers,jackets,5zmquu
,dezpmdr,5.0,blazers,jackets,5zmquu
,df0me2a,3.0,blazers,jackets,5zmquu
,df0me2a,3.0,blazers,jackets,5zmquu
favorite,dvezwgg,2.0,blazers,jackets,833q4k
,dvjspzd,1.0,blazers,jackets,833q4k
,c5rbqzw,2.0,blazers,jackets,y0s9f
,c5rk7i0,4.0,blazers,jackets,y0s9f
,c5rgm5g,1.0,blazers,jackets,y0s9f
,c5tcj0w,0.0,blazers,jackets,y0s9f
,c5rkr5e,-4.0,blazers,jackets,y0s9f
,c5rkr5e,-4.0,blazers,jackets,y0s9f
,c7fqbf7,8.0,blazers,jackets,14re4f
,d08imli,31.0,blazers,jackets,46x2vn
,d08gc69,9.0,blazers,jackets,46x2vn
,dbfw03o,2.0,necklaces,jewelry,5jd2ee
,e686f46,3.0,necklaces,jewelry,9gx7u9
,dlzcwmj,2.0,necklaces,jewelry,6vb2gv
chunky,dm01n71,2.0,necklaces,jewelry,6vb2gv
long,ei7v8gw,95.0,necklaces,jewelry,azhg0n
,ei7vlgq,52.0,necklaces,jewelry,azhg0n
,ei7z5ox,6.0,necklaces,jewelry,azhg0n
,ei8vcmd,1.0,necklaces,jewelry,azhg0n
small,ck1sk06,3.0,necklaces,jewelry,2eoy3f
,ck1sk06,3.0,necklaces,jewelry,2eoy3f
,cgddbsz,2.0,necklaces,jewelry,21h9wt
,cgddbsz,2.0,necklaces,jewelry,21h9wt
,e0lrlsj,1.0,necklaces,jewelry,8qrt07
pearl,e9pg4p1,8.0,necklaces,jewelry,9x2nur
,cd9niln,3.0,necklaces,jewelry,1q4ksz
simple,d98acyp,10.0,necklaces,jewelry,59ef3d
,d4gn2ax,5.0,necklaces,jewelry,4ow7ne
,e24mnuf,15.0,necklaces,jewelry,8xowpq
long,e25v9ol,2.0,necklaces,jewelry,8xowpq
,d8y9rwb,8.0,necklaces,jewelry,587gga
,d8yiup3,3.0,necklaces,jewelry,587gga
,d8yy7wt,2.0,necklaces,jewelry,587gga
nice,d8ylwxa,2.0,necklaces,jewelry,587gga
chunky,ca83rx8,6.0,necklaces,jewelry,1f9jrq
,dv9stzp,16.0,necklaces,jewelry,82fdga
simple,cvw0z98,5.0,necklaces,jewelry,3o8s9q
,c5ol26d,3.0,necklaces,jewelry,xpkxs
long,e6qlpd4,14.0,necklaces,jewelry,9jchsi
,c5rfof1,0.0,necklaces,jewelry,y0s9f
bubble,d08ggiu,2.0,necklaces,jewelry,46x2vn
,d08ggiu,2.0,necklaces,jewelry,46x2vn
,dbia7ks,2.0,wraps,scarves,5jd2ee
,dbia7ks,2.0,wraps,scarves,5jd2ee
,dbfap27,1.0,wraps,scarves,5jd2ee
,dbfdn0h,1.0,wraps,scarves,5jd2ee
,dbfon7j,1.0,wraps,scarves,5jd2ee
,df934oy,2.0,wraps,scarves,60rrx5
,cmdslvf,12.0,wraps,scarves,2nhsr3
,cmdslvf,12.0,wraps,scarves,2nhsr3
,cme8oa4,2.0,wraps,scarves,2nhsr3
,cenpiqb,52.0,wraps,scarves,1v15kq
navy,cenqydk,3.0,wraps,scarves,1v15kq
,cent1qg,1.0,wraps,scarves,1v15kq
,cent1qg,1.0,wraps,scarves,1v15kq
,c2jbz9z,1.0,wraps,scarves,k9mbx
,c7ifm6q,2.0,wraps,scarves,14z8a3
,c7ifm6q,2.0,wraps,scarves,14z8a3
,dlz56xk,284.0,wraps,scarves,6vb2gv
,ei7xv04,1.0,wraps,scarves,azhg0n
,ei7z6lv,1.0,wraps,scarves,azhg0n
,ei82ciw,1.0,wraps,scarves,azhg0n
faux,dv02b2n,10.0,wraps,scarves,80w5kv
,duyv04o,7.0,wraps,scarves,80w5kv
,e0mb4p6,1.0,wraps,scarves,8qrt07
,e0m81h6,1.0,wraps,scarves,8qrt07
classic,e9p8c2p,261.0,wraps,scarves,9x2nur
,e9pguta,29.0,wraps,scarves,9x2nur
,e9pguta,29.0,wraps,scarves,9x2nur
,e9pguta,29.0,wraps,scarves,9x2nur
,di74ys8,2.0,wraps,scarves,6dwzme
,ddtp6hb,2.0,wraps,scarves,5udc9f
nice,drua500,64.0,wraps,scarves,7mihi2
,drvgaob,1.0,wraps,scarves,7mihi2
,chyq0lr,1.0,wraps,scarves,278o2j
,cogclr8,13.0,wraps,scarves,2vcaul
occasional,cogjq69,2.0,wraps,scarves,2vcaul
,c72ood9,1.0,wraps,scarves,137pit
,cn24p2y,4.0,wraps,scarves,2pzmz1
sleeve,dbfdn0h,1.0,tees,tops,5jd2ee
basic,e6az928,3.0,tees,tops,9gx7u9
,ei7u2q7,412.0,tees,tops,azhg0n
,ei7tmuv,352.0,tees,tops,azhg0n
,ei8dm5b,4.0,tees,tops,azhg0n
oversize,ei8868s,2.0,tees,tops,azhg0n
white,ei8rs5r,1.0,tees,tops,azhg0n
,cd9gqje,4.0,tees,tops,1q4ksz
,e24miwq,32.0,tees,tops,8xowpq
fitted,e24mnuf,15.0,tees,tops,8xowpq
,e24mnuf,15.0,tees,tops,8xowpq
,e25jld7,5.0,tees,tops,8xowpq
,e253pg7,3.0,tees,tops,8xowpq
nerdy,e28hoc1,2.0,tees,tops,8xowpq
,e28hoc1,2.0,tees,tops,8xowpq
,d8y9rwb,8.0,tees,tops,587gga
striped,d8y9rwb,8.0,tees,tops,587gga
striped,di6jtzd,22.0,tees,tops,6dwzme
,di6p7on,7.0,tees,tops,6dwzme
,di6p7on,7.0,tees,tops,6dwzme
linen,di6lcxd,4.0,tees,tops,6dwzme
,di87drk,3.0,tees,tops,6dwzme
,ddzs16f,1.0,tees,tops,5udc9f
,drva0wj,1.0,tees,tops,7mihi2
white,drw3k1u,1.0,tees,tops,7mihi2
plain,caa6fci,1.0,tees,tops,1f9jrq
,c757v69,6.0,tees,tops,13mghx
,chyfd93,10.0,tees,tops,278o2j
,d3zlzac,2.0,tees,tops,4mvlmu
graphic,chfvmba,1.0,tees,tops,25bvaj
,chfvmba,1.0,tees,tops,25bvaj
,chfvmba,1.0,tees,tops,25bvaj
,d1aeetm,9.0,tees,tops,4blos5
large,dbflh1r,1.0,flannels,tops,5jd2ee
plaid,dbfgeqw,1.0,flannels,tops,5jd2ee
,e0lz0wq,1.0,flannels,tops,8qrt07
,e0mm0j0,1.0,flannels,tops,8qrt07
chinos,di6jtzd,22.0,flannels,tops,6dwzme
,di6p1ac,13.0,flannels,tops,6dwzme
,drupfsk,14.0,flannels,tops,7mihi2
,d3zbsf0,1.0,flannels,tops,4mvlmu
,d3abecy,6.0,flannels,tops,4jtfas
dressy,dbfl0pd,0.0,suits,suits,5jd2ee
,cmdq9sw,54.0,suits,suits,2nhsr3
,cmdq9sw,54.0,suits,suits,2nhsr3
black,cmdq9sw,54.0,suits,suits,2nhsr3
,cmdq9sw,54.0,suits,suits,2nhsr3
classic,cmdq9sw,54.0,suits,suits,2nhsr3
,ceod7y8,2.0,suits,suits,1v15kq
,cent1qg,1.0,suits,suits,1v15kq
,c2iybsj,3.0,suits,suits,k9mbx
,c2iybsj,3.0,suits,suits,k9mbx
,c2illrz,2.0,suits,suits,k9mbx
,c2illrz,2.0,suits,suits,k9mbx
tailored,c2jbz9z,1.0,suits,suits,k9mbx
,c2jbz9z,1.0,suits,suits,k9mbx
tailored,c2jbz9z,1.0,suits,suits,k9mbx
wont,e68h02z,4.0,suits,suits,9gx7u9
,dlz56xk,284.0,suits,suits,6vb2gv
,e0mby8r,5.0,suits,suits,8qrt07
,e0mby8r,5.0,suits,suits,8qrt07
,e0mby8r,5.0,suits,suits,8qrt07
,e0llvum,28.0,suits,suits,8qrt07
,cazahw7,2.0,suits,suits,1hyru5
,chm5t47,11.0,suits,suits,25zdgp
skirt,chm5t47,11.0,suits,suits,25zdgp
,chm5t47,11.0,suits,suits,25zdgp
first,chm5t47,11.0,suits,suits,25zdgp
good,chm5t47,11.0,suits,suits,25zdgp
matching,e24u27m,13.0,suits,suits,8xowpq
,e253cz1,4.0,suits,suits,8xowpq
,csqznob,2.0,suits,suits,3byrnj
expensive,csqznob,2.0,suits,suits,3byrnj
,di6kcg5,18.0,suits,suits,6dwzme
,di6kcg5,18.0,suits,suits,6dwzme
full,di6mf7h,35.0,suits,suits,6dwzme
,di6mf7h,35.0,suits,suits,6dwzme
,di6mf7h,35.0,suits,suits,6dwzme
,di6mf7h,35.0,suits,suits,6dwzme
,di6mf7h,35.0,suits,suits,6dwzme
,di6msj6,13.0,suits,suits,6dwzme
,di6pghc,5.0,suits,suits,6dwzme
,di6pghc,5.0,suits,suits,6dwzme
,di6pghc,5.0,suits,suits,6dwzme
full,di6sszd,5.0,suits,suits,6dwzme
,di854jr,2.0,suits,suits,6dwzme
daily,di8hmdv,1.0,suits,suits,6dwzme
,di8hmdv,1.0,suits,suits,6dwzme
full,e6o5nhf,49.0,suits,suits,9j2kty
full,e6o5nhf,49.0,suits,suits,9j2kty
,ddtjfaw,5.0,suits,suits,5udc9f
,cf2jivu,4.0,suits,suits,1wiuhn
,cukc0no,21.0,suits,suits,3iwl1p
,cc8po3j,8.0,suits,suits,1mfeev
pant,cc8po3j,8.0,suits,suits,1mfeev
,cc8po3j,8.0,suits,suits,1mfeev
,cc8prw1,5.0,suits,suits,1mfeev
,cc8prw1,5.0,suits,suits,1mfeev
,cc8prw1,5.0,suits,suits,1mfeev
matching,cc8pogb,2.0,suits,suits,1mfeev
legitimate,cc9aeqb,1.0,suits,suits,1mfeev
,cilqqpe,9.0,suits,suits,29kdca
,d3tt49s,13.0,suits,suits,4m9ice
,cazr7v6,15.0,suits,suits,1i0hqs
,d14w6q4,7.0,suits,suits,4azf8d
,cdffz5c,3.0,suits,suits,1qqi4x
,cdffz5c,3.0,suits,suits,1qqi4x
,cdffz5c,3.0,suits,suits,1qqi4x
,e1kwltz,38.0,suits,suits,8v5pvy
,cuial6o,3.0,suits,suits,3inl79
,cuial6o,3.0,suits,suits,3inl79
,cuial6o,3.0,suits,suits,3inl79
black,col0syo,2.0,suits,suits,2vubyc
,col0syo,2.0,suits,suits,2vubyc
,c2wlzv8,6.0,suits,suits,lygzk
,cd8ef8f,2.0,suits,suits,1q1u95
,df0chft,28.0,suits,suits,5zmquu
heavy,dezpmdr,5.0,suits,suits,5zmquu
,df0me2a,3.0,suits,suits,5zmquu
,dvfa776,1.0,suits,suits,833q4k
,c7fqy9p,12.0,suits,suits,14re4f
,c7fqy9p,12.0,suits,suits,14re4f
,c7fu6tz,10.0,suits,suits,14re4f
pant,c7fu6tz,10.0,suits,suits,14re4f
,c7fu6tz,10.0,suits,suits,14re4f
ankle,df9bfyr,16.0,boots,shoes,60rrx5
,chl0x9q,6.0,boots,shoes,25v1q4
,chl0x9q,6.0,boots,shoes,25v1q4
,ei7w60j,34.0,boots,shoes,azhg0n
footwear,ei7vcnu,14.0,boots,shoes,azhg0n
,ei7vcnu,14.0,boots,shoes,azhg0n
,ei7vcnu,14.0,boots,shoes,azhg0n
,ei7vcnu,14.0,boots,shoes,azhg0n
,ei7zth0,2.0,boots,shoes,azhg0n
,cgddbsz,2.0,boots,shoes,21h9wt
,cgddbsz,2.0,boots,shoes,21h9wt
,cgddbsz,2.0,boots,shoes,21h9wt
,cgddbsz,2.0,boots,shoes,21h9wt
,di6lcxd,4.0,boots,shoes,6dwzme
,di754ic,3.0,boots,shoes,6dwzme
otk,e6o8ioj,57.0,boots,shoes,9j2kty
,e6o8ioj,57.0,boots,shoes,9j2kty
,e6o9nd9,16.0,boots,shoes,9j2kty
high,e6o9nd9,16.0,boots,shoes,9j2kty
,e6oaiz4,13.0,boots,shoes,9j2kty
knee,e6p7uub,4.0,boots,shoes,9j2kty
,e6p7uub,4.0,boots,shoes,9j2kty
,e6oih95,7.0,boots,shoes,9j2kty
,c5ol26d,3.0,boots,shoes,xpkxs
slim,c5ol26d,3.0,boots,shoes,xpkxs
,ctewxtz,6.0,boots,shoes,3eh1wy
,ctewxtz,6.0,boots,shoes,3eh1wy
,ctewxtz,6.0,boots,shoes,3eh1wy
,ctewxtz,6.0,boots,shoes,3eh1wy
,ctewxtz,6.0,boots,shoes,3eh1wy
,d3acryb,5.0,boots,shoes,4jtfas
,d3acryb,5.0,boots,shoes,4jtfas
,d3a504g,3.0,boots,shoes,4jtfas
,cl9nazo,12.0,sandals,shoes,2j8qjg
,dlzb1u7,6.0,sandals,shoes,6vb2gv
strappy,dlzcwmj,2.0,sandals,shoes,6vb2gv
flat,d3yv4d0,24.0,sandals,shoes,4mvlmu
,cl9vxf8,3.0,polos,tops,2j8qjg
,e68liwh,3.0,polos,tops,9gx7u9
,e68liwh,3.0,polos,tops,9gx7u9
,dlzh60u,2.0,polos,tops,6vb2gv
,dlzhrts,1.0,polos,tops,6vb2gv
,ei8g7xq,2.0,polos,tops,azhg0n
fit,csr4m75,6.0,polos,tops,3byrnj
,di6vcja,1.0,polos,tops,6dwzme
,cf2mex0,2.0,polos,tops,1wiuhn
,cf2mex0,2.0,polos,tops,1wiuhn
,cf2mex0,2.0,polos,tops,1wiuhn
,cmdq9sw,54.0,sheaths,dresses,2nhsr3
good,cme2ree,6.0,sheaths,dresses,2nhsr3
,cmdrjhg,3.0,sheaths,dresses,2nhsr3
,ceod7y8,2.0,sheaths,dresses,1v15kq
,c2jbz9z,1.0,sheaths,dresses,k9mbx
,c7ifm6q,2.0,sheaths,dresses,14z8a3
few,dlzyej9,1.0,sheaths,dresses,6vb2gv
,ei7u2q7,412.0,sheaths,dresses,azhg0n
,ei7zx99,1.0,sheaths,dresses,azhg0n
,dv02b2n,10.0,sheaths,dresses,80w5kv
,ceqtz5u,1.0,sheaths,dresses,1v9ync
loose,d8y5zus,8.0,sheaths,dresses,587gga
,d8ycpex,1.0,sheaths,dresses,587gga
,d8ylx2t,1.0,sheaths,dresses,587gga
,csrr1hs,2.0,sheaths,dresses,3byrnj
,di6n98g,11.0,sheaths,dresses,6dwzme
,di7k44b,2.0,sheaths,dresses,6dwzme
neutral,e6o5nhf,49.0,sheaths,dresses,9j2kty
,e6oq6ya,4.0,sheaths,dresses,9j2kty
potential,drupfsk,14.0,sheaths,dresses,7mihi2
straight,drva0wj,1.0,sheaths,dresses,7mihi2
nice,cc8prw1,5.0,sheaths,dresses,1mfeev
,d3tt49s,13.0,sheaths,dresses,4m9ice
solid,cdffz5c,3.0,sheaths,dresses,1qqi4x
,chg7ic6,2.0,sheaths,dresses,25bvaj
aline,e1l2pzl,68.0,sheaths,dresses,8v5pvy
,c72ood9,1.0,sheaths,dresses,137pit
dont,cme2ree,6.0,slips,dresses,2nhsr3
,chl35vh,1.0,slips,dresses,25v1q4
,dlzkgh2,1.0,slips,dresses,6vb2gv
,ei7u2q7,412.0,slips,dresses,azhg0n
,ei7u2q7,412.0,slips,dresses,azhg0n
,ei86bnr,5.0,slips,dresses,azhg0n
,ei8c1sp,1.0,slips,dresses,azhg0n
,ei8egux,0.0,slips,dresses,azhg0n
,ei8egux,0.0,slips,dresses,azhg0n
,di8hmdv,1.0,slips,dresses,6dwzme
,drv77va,26.0,slips,dresses,7mihi2
,drv77va,26.0,slips,dresses,7mihi2
,drv77va,26.0,slips,dresses,7mihi2
,chyoa5r,1.0,slips,dresses,278o2j
,c6slc5o,1.0,slips,dresses,124kb9
,cme2ree,6.0,sundresses,dresses,2nhsr3
,cme2ree,6.0,pullovers,sweaters,2nhsr3
,cmdy4gg,3.0,camisoles,tops,2nhsr3
,c2ioqr8,1.0,camisoles,tops,k9mbx
,c9fr9xx,2.0,camisoles,tops,1ce7h4
,dva9fei,2.0,camisoles,tops,82fdga
,dva9fei,2.0,camisoles,tops,82fdga
,chyq0lr,1.0,camisoles,tops,278o2j
visible,cuir12v,1.0,camisoles,tops,3inl79
,cenyckh,1.0,heels,shoes,1v15kq
,caf723b,1.0,heels,shoes,1fy8n9
,dlyuvet,15.0,heels,shoes,6vb2gv
,ei7u2q7,412.0,heels,shoes,azhg0n
low,ei7v8gw,95.0,heels,shoes,azhg0n
,ei7v8gw,95.0,heels,shoes,azhg0n
,ei7v8gw,95.0,heels,shoes,azhg0n
,ei7w20d,6.0,heels,shoes,azhg0n
small,ei7w20d,6.0,heels,shoes,azhg0n
low,ei80daf,4.0,heels,shoes,azhg0n
small,ei822ga,5.0,heels,shoes,azhg0n
,ei7tgeg,23.0,heels,shoes,azhg0n
,ei7tgeg,23.0,heels,shoes,azhg0n
,ei7tgeg,23.0,heels,shoes,azhg0n
small,ei89mye,4.0,heels,shoes,azhg0n
,ei89mye,4.0,heels,shoes,azhg0n
,ei8jmlh,2.0,heels,shoes,azhg0n
,ei8rs5r,1.0,heels,shoes,azhg0n
kitten,cd9niln,3.0,heels,shoes,1q4ksz
small,cd9niln,3.0,heels,shoes,1q4ksz
,cinjjo6,6.0,heels,shoes,29qow0
,e24q8b6,8.0,heels,shoes,8xowpq
,e24q8b6,8.0,heels,shoes,8xowpq
high,e25ebwa,2.0,heels,shoes,8xowpq
,e25ebwa,2.0,heels,shoes,8xowpq
,e25jghk,2.0,heels,shoes,8xowpq
kitten,e6oaiz4,13.0,heels,shoes,9j2kty
small,e6qzpc5,2.0,heels,shoes,9j2kty
,e6qzpc5,2.0,heels,shoes,9j2kty
,drudoaq,3.0,heels,shoes,7mihi2
casual,drw943o,2.0,heels,shoes,7mihi2
,drw943o,2.0,heels,shoes,7mihi2
,c6s7qic,12.0,heels,shoes,124kb9
,c6s7qic,12.0,heels,shoes,124kb9
small,ccn5jix,2.0,heels,shoes,1ny79x
,cvw0z98,5.0,heels,shoes,3o8s9q
slight,cvw0z98,5.0,heels,shoes,3o8s9q
low,cvw0z98,5.0,heels,shoes,3o8s9q
,d3yq2oe,41.0,heels,shoes,4mvlmu
,c5oi77g,5.0,heels,shoes,xpkxs
,ctewxtz,6.0,heels,shoes,3eh1wy
,dz5kbdn,40.0,heels,shoes,8k7vi8
,dz5kbdn,40.0,heels,shoes,8k7vi8
,dz61jjh,7.0,heels,shoes,8k7vi8
,dz61jjh,7.0,heels,shoes,8k7vi8
,dz5kxmo,5.0,heels,shoes,8k7vi8
stacked,c2wnokg,3.0,heels,shoes,lygzk
,c2x7j09,1.0,heels,shoes,lygzk
,catxuh6,2.0,heels,shoes,1hfz0s
,caugt18,1.0,heels,shoes,1hfz0s
,caugt18,1.0,heels,shoes,1hfz0s
,dveyl9a,21.0,heels,shoes,833q4k
,cenyckh,1.0,berets,hats,1v15kq
,e9p6w4l,197.0,berets,hats,9x2nur
,e9pycab,4.0,berets,hats,9x2nur
,e9ppkaj,1.0,berets,hats,9x2nur
,e9q1x5n,1.0,berets,hats,9x2nur
cute,e9rh0jq,1.0,berets,hats,9x2nur
,e9rh0jq,1.0,berets,hats,9x2nur
,d8yiup3,3.0,berets,hats,587gga
,c2jbz9z,1.0,shoes,shoes,k9mbx
,chl5p2z,1.0,shoes,shoes,25v1q4
,chl5p2z,1.0,shoes,shoes,25v1q4
